Household_ID,Date,Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh
H11050,2025-04-05,7.6,3,15.9,No,2.5
H11050,2025-04-06,5.3,3,15.5,No,1.9
H11050,2025-04-07,8.8,3,16.3,No,3.3
H11051,2025-04-01,20.0,6,14.9,Yes,9.0
H11051,2025-04-02,20.0,6,12.3,Yes,8.5
H11051,2025-04-03,20.0,6,19.0,Yes,8.5
H11051,2025-04-04,20.0,6,15.2,Yes,9.8
H11051,2025-04-05,20.0,6,14.1,Yes,8.2
H11051,2025-04-06,20.0,6,17.1,Yes,9.4
H11051,2025-04-07,20.0,6,15.7,Yes,8.3
H11052,2025-04-01,5.5,3,16.6,No,1.9
H11052,2025-04-02,10.9,3,15.2,No,3.6
H11052,2025-04-03,6.9,3,17.2,No,2.5
H11052,2025-04-04,9.8,3,21.1,No,3.1
H11052,2025-04-05,7.8,3,17.0,No,2.4
H11052,2025-04-06,6.7,3,18.8,No,2.3
H11052,2025-04-07,6.1,3,10.0,No,1.9
H11053,2025-04-01,4.3,1,21.0,No,1.4
H11053,2025-04-02,0.9,1,18.7,No,0.3
H11053,2025-04-03,2.3,1,20.0,No,0.9
H11053,2025-04-04,4.0,1,18.4,No,1.4
H11053,2025-04-05,5.6,1,12.7,No,1.8
H11053,2025-04-06,1.9,1,15.0,No,0.7
H11053,2025-04-07,0.5,1,11.2,No,0.2
H11054,2025-04-01,20.0,6,20.8,Yes,9.2
H11054,2025-04-02,20.0,6,18.2,Yes,9.9
H11054,2025-04-03,20.0,6,16.5,Yes,9.4
H11054,2025-04-04,20.0,6,12.5,Yes,9.5
H11054,2025-04-05,20.0,6,16.6,Yes,8.1
H11054,2025-04-06,18.7,6,14.1,Yes,9.1
H11054,2025-04-07,20.0,6,18.9,Yes,9.5
H11055,2025-04-01,20.0,6,19.1,Yes,8.4
H11055,2025-04-02,20.0,6,25.0,Yes,9.1
H11055,2025-04-03,20.0,6,16.9,Yes,8.4
H11055,2025-04-04,18.9,6,15.8,Yes,8.1
H11055,2025-04-05,20.0,6,14.4,Yes,8.9
H11055,2025-04-06,18.9,6,19.4,Yes,8.3
H11055,2025-04-07,20.0,6,20.1,Yes,8.6
H11056,2025-04-01,18.3,5,16.6,Yes,8.7
H11056,2025-04-02,16.9,5,17.2,Yes,6.9
H11056,2025-04-03,18.1,5,20.1,Yes,8.8
H11056,2025-04-04,17.9,5,15.2,Yes,8.4
H11056,2025-04-05,16.9,5,19.5,Yes,6.9
H11056,2025-04-06,19.4,5,16.4,Yes,8.5
H11056,2025-04-07,19.8,5,18.8,Yes,9.1
H11057,2025-04-01,11.9,3,13.9,Yes,5.2
H11057,2025-04-02,9.7,3,15.6,Yes,4.6
H11057,2025-04-03,10.9,3,18.5,Yes,5.3
H11057,2025-04-04,13.0,3,20.2,Yes,6.0
H11057,2025-04-05,11.2,3,19.7,Yes,5.0
H11057,2025-04-06,7.8,3,17.0,Yes,3.1
H11057,2025-04-07,12.6,3,17.8,Yes,5.6
H11058,2025-04-01,8.1,3,15.4,No,3.0
H11058,2025-04-02,8.5,3,17.1,No,2.6
H11058,2025-04-03,7.1,3,15.5,No,2.7
H11058,2025-04-04,8.2,3,19.7,No,3.3
H11058,2025-04-05,7.0,3,16.8,No,2.8
H11058,2025-04-06,8.1,3,12.4,No,2.9
H11058,2025-04-07,6.3,3,19.4,No,2.0
H11059,2025-04-01,10.4,3,17.2,Yes,4.5
H11059,2025-04-02,13.3,3,17.5,Yes,6.5
H11059,2025-04-03,9.6,3,15.5,Yes,4.5
H11059,2025-04-04,11.3,3,19.1,Yes,4.6
H11059,2025-04-05,12.7,3,19.0,Yes,5.3
H11059,2025-04-06,11.2,3,19.8,Yes,5.3
H11059,2025-04-07,7.7,3,11.9,Yes,3.5
H11060,2025-04-01,12.9,5,19.4,No,4.8
H11060,2025-04-02,13.4,5,19.2,No,5.3
H11060,2025-04-03,14.1,5,18.4,No,4.8
H11060,2025-04-04,11.6,5,17.3,No,3.6
H11060,2025-04-05,14.1,5,16.9,No,5.1
H11060,2025-04-06,12.8,5,16.0,No,4.3
H11060,2025-04-07,13.1,5,19.2,No,4.2
H11061,2025-04-01,20.0,6,14.9,Yes,9.7
H11061,2025-04-02,20.0,6,20.9,Yes,9.7
H11061,2025-04-03,20.0,6,20.9,Yes,8.6
H11061,2025-04-04,20.0,6,17.5,Yes,9.7
H11061,2025-04-05,18.6,6,19.4,Yes,8.7
H11061,2025-04-06,16.5,6,16.0,Yes,8.2
H11061,2025-04-07,19.2,6,16.4,Yes,8.6
H11062,2025-04-01,4.4,1,18.9,No,1.7
H11062,2025-04-02,3.1,1,21.8,No,1.1
H11062,2025-04-03,1.4,1,18.2,No,0.4
H11062,2025-04-04,1.0,1,20.2,No,0.4
H11062,2025-04-05,0.8,1,14.0,No,0.3
H11062,2025-04-06,2.5,1,17.7,No,0.8
H11062,2025-04-07,2.1,1,18.4,No,0.8
H11063,2025-04-01,4.6,3,17.1,No,1.4
H11063,2025-04-02,9.7,3,21.1,No,3.1
H11063,2025-04-03,8.5,3,19.3,No,3.2
H11063,2025-04-04,8.5,3,16.5,No,2.7
H11063,2025-04-05,8.0,3,16.3,No,3.0
H11063,2025-04-06,7.8,3,21.6,No,3.1
H11063,2025-04-07,8.0,3,19.0,No,3.1
H11064,2025-04-01,9.9,4,21.0,No,3.7
H11064,2025-04-02,8.4,4,13.8,No,3.3
H11064,2025-04-03,8.9,4,19.9,No,3.4
H11064,2025-04-04,11.6,4,17.0,No,4.6
H11064,2025-04-05,11.6,4,21.1,No,3.6
H11064,2025-04-06,12.0,4,21.2,No,4.4
H11064,2025-04-07,10.0,4,17.6,No,3.2
H11065,2025-04-01,14.2,5,21.2,No,5.0
H11065,2025-04-02,11.9,5,17.7,No,4.4
H11065,2025-04-03,12.7,5,13.2,No,4.9
H11065,2025-04-04,14.0,5,16.9,No,5.2
H11065,2025-04-05,13.6,5,17.4,No,4.1
H11065,2025-04-06,10.7,5,20.3,No,4.1
H11065,2025-04-07,15.0,5,16.4,No,4.9
H11066,2025-04-01,8.0,2,14.0,Yes,3.7
H11066,2025-04-02,5.9,2,19.4,Yes,2.4
H11066,2025-04-03,5.1,2,18.2,Yes,2.2
H11066,2025-04-04,6.0,2,20.3,Yes,2.4
H11066,2025-04-05,8.6,2,15.9,Yes,4.3
H11066,2025-04-06,7.6,2,15.5,Yes,3.8
H11066,2025-04-07,7.2,2,20.9,Yes,3.0
H11067,2025-04-01,1.1,1,17.3,No,0.3
H11067,2025-04-02,2.2,1,19.3,No,0.9
H11067,2025-04-03,1.6,1,16.3,No,0.6
H11067,2025-04-04,5.2,1,14.6,No,2.0
H11067,2025-04-05,2.2,1,19.4,No,0.8
H11067,2025-04-06,3.3,1,16.2,No,1.1
H11067,2025-04-07,2.8,1,20.2,No,0.9
H11068,2025-04-01,15.3,4,13.5,Yes,7.5
H11068,2025-04-02,15.9,4,18.3,Yes,6.9
H11068,2025-04-03,14.2,4,17.3,Yes,7.1
H11068,2025-04-04,16.6,4,18.4,Yes,8.0
H11068,2025-04-05,12.2,4,17.1,Yes,5.1
H11068,2025-04-06,15.1,4,20.6,Yes,6.7
H11068,2025-04-07,12.8,4,18.5,Yes,5.6
H11069,2025-04-01,10.8,3,19.6,Yes,5.1
H11069,2025-04-02,12.1,3,19.1,Yes,5.1
H11069,2025-04-03,12.3,3,21.9,Yes,6.0
H11069,2025-04-04,11.3,3,22.2,Yes,4.6
H11069,2025-04-05,11.9,3,15.1,Yes,5.5
H11069,2025-04-06,11.0,3,12.8,Yes,4.5
H11069,2025-04-07,12.8,3,19.1,Yes,5.5
H11070,2025-04-01,8.1,2,22.1,Yes,3.9
H11070,2025-04-02,10.0,2,15.6,Yes,4.4
H11070,2025-04-03,9.4,2,15.5,Yes,4.0
H11070,2025-04-04,7.1,2,18.4,Yes,3.4
H11070,2025-04-05,8.7,2,18.3,Yes,3.5
H11070,2025-04-06,5.5,2,17.1,Yes,2.7
H11070,2025-04-07,4.9,2,18.5,Yes,2.2
H11071,2025-04-01,6.2,1,14.5,No,2.0
H11071,2025-04-02,4.7,1,19.0,No,1.8
H11071,2025-04-03,0.9,1,17.6,No,0.3
H11071,2025-04-04,1.2,1,11.9,No,0.4
H11071,2025-04-05,2.8,1,17.7,No,1.1
H11071,2025-04-06,4.4,1,17.7,No,1.5
H11071,2025-04-07,3.0,1,18.6,No,1.0
H11072,2025-04-01,12.0,5,19.1,No,4.6
H11072,2025-04-02,10.8,5,13.6,No,3.8
H11072,2025-04-03,13.8,5,15.7,No,4.5
H11072,2025-04-04,12.3,5,18.0,No,4.0
H11072,2025-04-05,12.7,5,20.6,No,4.7
H11072,2025-04-06,11.7,5,17.8,No,4.1
H11072,2025-04-07,12.1,5,15.4,No,4.8
H11073,2025-04-01,5.8,2,15.1,No,1.9
H11073,2025-04-02,3.3,2,18.0,No,1.3
H11073,2025-04-03,7.1,2,19.6,No,2.4
H11073,2025-04-04,6.3,2,15.8,No,2.1
H11073,2025-04-05,5.9,2,20.1,No,2.1
H11073,2025-04-06,6.2,2,17.9,No,2.3
H11073,2025-04-07,2.8,2,18.0,No,1.0
H11074,2025-04-01,20.0,6,18.5,Yes,8.7
H11074,2025-04-02,20.0,6,17.0,Yes,8.8
H11074,2025-04-03,19.5,6,16.9,Yes,8.0
H11074,2025-04-04,20.0,6,16.5,Yes,8.3
H11074,2025-04-05,19.6,6,16.7,Yes,8.7
H11074,2025-04-06,20.0,6,15.6,Yes,9.4
H11074,2025-04-07,19.0,6,15.7,Yes,8.0
H11075,2025-04-01,8.9,2,18.9,Yes,4.1
H11075,2025-04-02,6.0,2,15.4,Yes,2.5
H11075,2025-04-03,8.7,2,18.9,Yes,3.5
H11075,2025-04-04,7.0,2,18.4,Yes,3.2
H11075,2025-04-05,9.4,2,11.5,Yes,4.2
H11075,2025-04-06,9.4,2,15.4,Yes,4.1
H11075,2025-04-07,5.6,2,17.5,Yes,2.2
H11076,2025-04-01,9.3,4,16.4,No,3.1
H11076,2025-04-02,9.8,4,16.9,No,3.6
H11076,2025-04-03,9.5,4,16.1,No,3.0
H11076,2025-04-04,8.7,4,15.8,No,2.8
H11076,2025-04-05,10.2,4,15.4,No,3.6
H11076,2025-04-06,11.0,4,18.2,No,3.7
H11076,2025-04-07,9.2,4,12.8,No,3.5
H11077,2025-04-01,2.5,1,18.5,No,0.8
H11077,2025-04-02,1.7,1,18.9,No,0.6
H11077,2025-04-03,3.2,1,19.8,No,1.0
H11077,2025-04-04,2.1,1,22.4,No,0.7
H11077,2025-04-05,0.5,1,18.0,No,0.2
H11077,2025-04-06,2.1,1,18.2,No,0.7
H11077,2025-04-07,2.5,1,20.2,No,1.0
H11078,2025-04-01,10.4,4,17.5,Yes,4.2
H11078,2025-04-02,13.8,4,14.2,Yes,6.4
H11078,2025-04-03,15.2,4,18.6,Yes,6.9
H11078,2025-04-04,11.3,4,14.6,Yes,5.6
H11078,2025-04-05,15.2,4,17.4,Yes,6.9
H11078,2025-04-06,13.9,4,16.0,Yes,6.3
H11078,2025-04-07,16.2,4,21.1,Yes,7.7
H11079,2025-04-01,11.0,4,15.2,No,3.5
H11079,2025-04-02,12.3,4,18.3,No,3.8
H11079,2025-04-03,10.5,4,20.0,No,3.5
H11079,2025-04-04,8.9,4,18.7,No,3.1
H11079,2025-04-05,10.4,4,19.7,No,3.4
H11079,2025-04-06,10.6,4,17.8,No,3.8
H11079,2025-04-07,12.7,4,18.1,No,4.1
H11080,2025-04-01,10.8,3,17.1,Yes,4.9
H11080,2025-04-02,8.4,3,18.0,Yes,3.9
H11080,2025-04-03,13.2,3,18.1,Yes,5.7
H11080,2025-04-04,9.8,3,14.7,Yes,4.6
H11080,2025-04-05,9.5,3,18.3,Yes,4.0
H11080,2025-04-06,9.4,3,19.6,Yes,4.1
H11080,2025-04-07,10.9,3,20.3,Yes,4.6
H11081,2025-04-01,14.0,5,17.2,Yes,6.3
H11081,2025-04-02,16.0,5,16.2,Yes,7.4
H11081,2025-04-03,16.8,5,17.2,Yes,8.0
H11081,2025-04-04,19.7,5,18.2,Yes,8.1
H11081,2025-04-05,18.0,5,14.5,Yes,8.4
H11081,2025-04-06,18.5,5,15.3,Yes,9.0
H11081,2025-04-07,19.8,5,17.1,Yes,8.9
H11082,2025-04-01,10.2,2,17.0,Yes,4.3
H11082,2025-04-02,9.3,2,18.0,Yes,4.5
H11082,2025-04-03,7.7,2,16.3,Yes,3.5
H11082,2025-04-04,7.2,2,18.0,Yes,3.2
H11082,2025-04-05,6.1,2,16.8,Yes,2.8
H11082,2025-04-06,8.5,2,20.7,Yes,4.0
H11082,2025-04-07,4.7,2,16.0,Yes,2.2
H11083,2025-04-01,4.9,1,18.7,Yes,2.2
H11083,2025-04-02,4.0,1,18.4,Yes,1.9
H11083,2025-04-03,4.3,1,21.2,Yes,1.9
H11083,2025-04-04,4.3,1,18.6,Yes,2.0
H11083,2025-04-05,3.8,1,17.7,Yes,1.7
H11083,2025-04-06,2.1,1,16.6,Yes,1.0
H11083,2025-04-07,7.1,1,20.8,Yes,2.9
H11084,2025-04-01,20.0,6,17.9,Yes,9.1
H11084,2025-04-02,19.5,6,14.4,Yes,8.9
H11084,2025-04-03,20.0,6,15.7,Yes,9.7
H11084,2025-04-04,19.6,6,17.5,Yes,9.4
H11084,2025-04-05,20.0,6,19.4,Yes,9.6
H11084,2025-04-06,20.0,6,17.1,Yes,9.6
H11084,2025-04-07,20.0,6,18.8,Yes,8.2
H11085,2025-04-01,12.4,5,17.0,No,4.7
H11085,2025-04-02,12.0,5,16.1,No,4.5
H11085,2025-04-03,12.5,5,20.6,No,5.0
H11085,2025-04-04,12.1,5,18.4,No,4.1
H11085,2025-04-05,11.9,5,16.8,No,3.7
H11085,2025-04-06,13.2,5,23.6,No,4.5
H11085,2025-04-07,12.5,5,22.9,No,3.8
H11086,2025-04-01,12.7,5,18.1,No,4.4
H11086,2025-04-02,9.7,5,20.1,No,3.3
H11086,2025-04-03,15.1,5,11.9,No,5.1
H11086,2025-04-04,13.5,5,20.9,No,5.3
H11086,2025-04-05,12.7,5,18.0,No,5.0
H11086,2025-04-06,13.5,5,16.1,No,4.9
H11086,2025-04-07,13.9,5,18.4,No,4.4
H11087,2025-04-01,3.4,1,18.9,Yes,1.5
H11087,2025-04-02,4.1,1,17.9,Yes,1.8
H11087,2025-04-03,4.2,1,15.8,Yes,2.1
H11087,2025-04-04,8.3,1,20.0,Yes,4.1
H11087,2025-04-05,3.3,1,19.4,Yes,1.3
H11087,2025-04-06,3.4,1,14.4,Yes,1.5
H11087,2025-04-07,2.6,1,18.1,Yes,1.1
H11088,2025-04-01,13.3,5,21.8,No,4.4
H11088,2025-04-02,13.6,5,18.7,No,4.4
H11088,2025-04-03,11.7,5,16.8,No,3.7
H11088,2025-04-04,13.7,5,14.3,No,4.1
H11088,2025-04-05,11.4,5,15.9,No,4.6
H11088,2025-04-06,10.5,5,22.0,No,4.1
H11088,2025-04-07,13.0,5,19.3,No,4.1
H11089,2025-04-01,7.1,3,15.4,No,2.3
H11089,2025-04-02,8.3,3,18.2,No,3.3
H11089,2025-04-03,8.3,3,19.3,No,3.0
H11089,2025-04-04,8.9,3,16.4,No,3.2
H11089,2025-04-05,9.2,3,15.0,No,3.5
H11089,2025-04-06,7.6,3,15.3,No,2.9
H11089,2025-04-07,7.8,3,15.6,No,2.9
H11090,2025-04-01,18.9,5,20.3,Yes,8.6
H11090,2025-04-02,17.7,5,20.8,Yes,8.0
H11090,2025-04-03,18.4,5,15.0,Yes,8.0
H11090,2025-04-04,18.5,5,21.4,Yes,8.4
H11090,2025-04-05,18.9,5,20.8,Yes,9.3
H11090,2025-04-06,20.0,5,18.1,Yes,8.9
H11090,2025-04-07,16.5,5,16.9,Yes,6.7
H11091,2025-04-01,8.4,3,13.5,No,3.1
H11091,2025-04-02,5.9,3,16.4,No,2.0
H11091,2025-04-03,7.7,3,16.1,No,2.7
H11091,2025-04-04,6.5,3,20.5,No,2.0
H11091,2025-04-05,7.0,3,11.2,No,2.2
H11091,2025-04-06,9.5,3,19.9,No,3.5
H11091,2025-04-07,4.2,3,17.3,No,1.5
H11092,2025-04-01,6.1,2,13.6,No,2.1
H11092,2025-04-02,6.1,2,20.1,No,2.1
H11092,2025-04-03,5.6,2,16.1,No,2.2
H11092,2025-04-04,7.1,2,20.1,No,2.2
H11092,2025-04-05,7.2,2,19.8,No,2.3
H11092,2025-04-06,3.7,2,17.3,No,1.3
H11092,2025-04-07,3.2,2,17.1,No,1.1
H11093,2025-04-01,7.4,2,20.6,Yes,3.3
H11093,2025-04-02,9.2,2,18.1,Yes,4.4
H11093,2025-04-03,8.6,2,16.1,Yes,3.7
H11093,2025-04-04,7.5,2,18.6,Yes,3.4
H11093,2025-04-05,10.2,2,19.5,Yes,4.7
H11093,2025-04-06,6.9,2,13.9,Yes,3.1
H11093,2025-04-07,8.3,2,19.6,Yes,3.6
H11094,2025-04-01,14.5,4,19.9,Yes,5.8
H11094,2025-04-02,13.5,4,15.9,Yes,5.6
H11094,2025-04-03,15.3,4,15.4,Yes,7.3
H11094,2025-04-04,16.6,4,17.0,Yes,7.3
H11094,2025-04-05,16.4,4,19.6,Yes,6.7
H11094,2025-04-06,13.2,4,17.9,Yes,6.0
H11094,2025-04-07,14.7,4,21.1,Yes,7.2
H11095,2025-04-01,9.2,3,17.8,Yes,3.8
H11095,2025-04-02,11.7,3,19.0,Yes,5.0
H11095,2025-04-03,10.0,3,15.9,Yes,4.6
H11095,2025-04-04,9.9,3,17.0,Yes,4.6
H11095,2025-04-05,14.8,3,20.3,Yes,6.1
H11095,2025-04-06,11.7,3,14.8,Yes,5.4
H11095,2025-04-07,11.2,3,19.5,Yes,4.9
H11096,2025-04-01,14.2,6,16.5,No,5.7
H11096,2025-04-02,14.1,6,16.9,No,5.2
H11096,2025-04-03,14.1,6,15.8,No,5.3
H11096,2025-04-04,16.1,6,14.2,No,6.4
H11096,2025-04-05,15.2,6,19.3,No,4.7
H11096,2025-04-06,16.4,6,14.9,No,4.9
H11096,2025-04-07,12.9,6,19.3,No,4.9
H11097,2025-04-01,6.9,2,17.7,Yes,3.1
H11097,2025-04-02,6.9,2,14.6,Yes,3.2
H11097,2025-04-03,6.0,2,17.1,Yes,2.5
H11097,2025-04-04,8.4,2,19.9,Yes,3.9
H11097,2025-04-05,7.7,2,20.0,Yes,3.5
H11097,2025-04-06,8.1,2,15.7,Yes,3.4
H11097,2025-04-07,5.4,2,15.6,Yes,2.7
H11098,2025-04-01,14.1,5,17.8,No,5.2
H11098,2025-04-02,12.5,5,20.1,No,3.9
H11098,2025-04-03,12.4,5,20.7,No,4.1
H11098,2025-04-04,11.3,5,16.7,No,4.1
H11098,2025-04-05,13.4,5,11.8,No,4.1
H11098,2025-04-06,12.8,5,15.3,No,4.8
H11098,2025-04-07,13.4,5,16.3,No,4.2
H11099,2025-04-01,2.7,1,17.7,No,0.9
H11099,2025-04-02,3.4,1,17.6,No,1.3
H11099,2025-04-03,0.5,1,19.5,No,0.2
H11099,2025-04-04,1.4,1,20.1,No,0.6
H11099,2025-04-05,1.9,1,18.8,No,0.7
H11099,2025-04-06,3.1,1,14.3,No,1.0
H11099,2025-04-07,5.2,1,15.8,No,1.9
H11100,2025-04-01,6.0,1,19.8,Yes,2.9
H11100,2025-04-02,4.9,1,18.2,Yes,2.0
H11100,2025-04-03,6.1,1,16.5,Yes,3.0
H11100,2025-04-04,4.6,1,18.6,Yes,2.2
H11100,2025-04-05,4.1,1,17.3,Yes,1.7
H11100,2025-04-06,3.1,1,16.8,Yes,1.5
H11100,2025-04-07,2.4,1,18.1,Yes,1.0
H11101,2025-04-01,6.1,3,20.2,No,2.2
H11101,2025-04-02,7.4,3,17.6,No,2.6
H11101,2025-04-03,5.1,3,17.0,No,1.6
H11101,2025-04-04,5.7,3,14.1,No,2.2
H11101,2025-04-05,4.9,3,15.5,No,1.9
H11101,2025-04-06,6.6,3,17.1,No,2.1
H11101,2025-04-07,6.8,3,20.3,No,2.3
H11102,2025-04-01,16.8,6,19.6,No,5.8
H11102,2025-04-02,14.8,6,20.3,No,4.7
H11102,2025-04-03,12.0,6,22.2,No,3.7
H11102,2025-04-04,12.9,6,15.8,No,4.5
H11102,2025-04-05,15.3,6,17.9,No,4.9
H11102,2025-04-06,13.4,6,19.3,No,4.1
H11102,2025-04-07,14.1,6,16.8,No,4.9
H11103,2025-04-01,12.4,4,18.1,Yes,5.4
H11103,2025-04-02,14.8,4,16.5,Yes,6.1
H11103,2025-04-03,12.7,4,10.6,Yes,5.7
H11103,2025-04-04,15.6,4,14.2,Yes,6.7
H11103,2025-04-05,15.7,4,20.2,Yes,7.2
H11103,2025-04-06,13.9,4,16.0,Yes,6.4
H11103,2025-04-07,14.7,4,17.0,Yes,6.9
H11104,2025-04-01,16.2,5,23.5,No,5.1
H11104,2025-04-02,12.0,5,21.4,No,3.8
H11104,2025-04-03,13.2,5,17.2,No,4.2
H11104,2025-04-04,12.5,5,19.2,No,4.9
H11104,2025-04-05,13.8,5,18.1,No,4.8
H11104,2025-04-06,13.2,5,18.9,No,4.1
H11104,2025-04-07,15.3,5,16.2,No,4.9
H11105,2025-04-01,12.7,3,19.9,Yes,5.9
H11105,2025-04-02,12.1,3,16.1,Yes,4.9
H11105,2025-04-03,10.1,3,16.6,Yes,4.8
H11105,2025-04-04,10.8,3,19.7,Yes,5.1
H11105,2025-04-05,10.1,3,18.3,Yes,4.8
H11105,2025-04-06,10.6,3,20.4,Yes,4.3
H11105,2025-04-07,12.6,3,16.7,Yes,6.1
H11106,2025-04-01,1.8,1,16.6,Yes,0.8
H11106,2025-04-02,5.7,1,20.4,Yes,2.7
H11106,2025-04-03,4.4,1,18.1,Yes,1.8
H11106,2025-04-04,2.5,1,18.1,Yes,1.2
H11106,2025-04-05,1.9,1,14.3,Yes,0.8
H11106,2025-04-06,3.2,1,15.4,Yes,1.5
H11106,2025-04-07,0.9,1,19.4,Yes,0.4
H11107,2025-04-01,10.1,3,16.3,Yes,4.9
H11107,2025-04-02,15.5,3,20.5,Yes,7.6
H11107,2025-04-03,11.8,3,17.3,Yes,5.5
H11107,2025-04-04,9.6,3,15.3,Yes,4.6
H11107,2025-04-05,11.9,3,19.4,Yes,5.0
H11107,2025-04-06,8.6,3,15.9,Yes,3.9
H11107,2025-04-07,11.3,3,17.4,Yes,5.6
H11108,2025-04-01,14.3,5,18.8,No,4.8
H11108,2025-04-02,13.9,5,19.1,No,4.8
H11108,2025-04-03,11.6,5,23.4,No,4.4
H11108,2025-04-04,12.9,5,18.0,No,5.0
H11108,2025-04-05,9.5,5,13.6,No,3.0
H11108,2025-04-06,9.1,5,16.3,No,3.1
H11108,2025-04-07,14.0,5,17.6,No,4.8
H11109,2025-04-01,17.9,6,15.5,No,6.7
H11109,2025-04-02,16.1,6,15.0,No,5.7
H11109,2025-04-03,17.3,6,21.0,No,6.8
H11109,2025-04-04,13.6,6,21.5,No,5.2
H11109,2025-04-05,16.6,6,18.6,No,5.8
H11109,2025-04-06,10.2,6,21.6,No,3.8
H11109,2025-04-07,15.4,6,20.9,No,4.8
H11110,2025-04-01,20.0,6,14.0,Yes,8.2
H11110,2025-04-02,20.0,6,16.0,Yes,9.5
H11110,2025-04-03,20.0,6,15.5,Yes,9.2
H11110,2025-04-04,20.0,6,18.4,Yes,9.7
H11110,2025-04-05,20.0,6,16.0,Yes,8.0
H11110,2025-04-06,20.0,6,21.1,Yes,8.6
H11110,2025-04-07,20.0,6,21.2,Yes,8.8
H11111,2025-04-01,7.6,2,17.9,Yes,3.5
H11111,2025-04-02,4.9,2,12.3,Yes,2.2
H11111,2025-04-03,6.5,2,12.8,Yes,2.7
H11111,2025-04-04,8.2,2,21.5,Yes,3.6
H11111,2025-04-05,5.4,2,14.6,Yes,2.5
H11111,2025-04-06,5.6,2,16.6,Yes,2.3
H11111,2025-04-07,9.4,2,15.7,Yes,4.0
H11112,2025-04-01,18.2,5,20.7,Yes,8.8
H11112,2025-04-02,18.4,5,16.1,Yes,7.8
H11112,2025-04-03,18.6,5,15.4,Yes,7.7
H11112,2025-04-04,18.4,5,13.0,Yes,7.4
H11112,2025-04-05,18.9,5,20.9,Yes,8.3
H11112,2025-04-06,19.1,5,19.7,Yes,8.5
H11112,2025-04-07,17.8,5,17.5,Yes,8.0
H11113,2025-04-01,4.4,2,19.4,No,1.5
H11113,2025-04-02,5.5,2,16.5,No,1.8
H11113,2025-04-03,3.7,2,19.3,No,1.3
H11113,2025-04-04,4.8,2,17.9,No,1.8
H11113,2025-04-05,7.1,2,16.6,No,2.2
H11113,2025-04-06,3.1,2,18.7,No,1.0
H11113,2025-04-07,3.2,2,22.5,No,1.0
H11114,2025-04-01,5.7,2,16.3,No,2.0
H11114,2025-04-02,6.4,2,16.3,No,2.0
H11114,2025-04-03,3.5,2,21.3,No,1.1
H11114,2025-04-04,5.3,2,19.6,No,1.9
H11114,2025-04-05,5.4,2,18.0,No,1.8
H11114,2025-04-06,5.9,2,12.0,No,1.8
H11114,2025-04-07,5.0,2,14.9,No,1.8
H11115,2025-04-01,4.5,2,14.4,No,1.8
H11115,2025-04-02,5.3,2,17.7,No,2.1
H11115,2025-04-03,5.8,2,18.6,No,2.1
H11115,2025-04-04,4.6,2,13.3,No,1.8
H11115,2025-04-05,2.2,2,16.8,No,0.8
H11115,2025-04-06,4.3,2,18.0,No,1.4
H11115,2025-04-07,5.1,2,21.3,No,1.6
H11116,2025-04-01,6.4,3,16.1,No,2.0
H11116,2025-04-02,8.9,3,17.0,No,3.1
H11116,2025-04-03,7.8,3,18.5,No,2.6
H11116,2025-04-04,7.0,3,20.2,No,2.6
H11116,2025-04-05,10.0,3,17.1,No,3.1
H11116,2025-04-06,7.2,3,15.9,No,2.7
H11116,2025-04-07,8.8,3,15.4,No,3.2
H11117,2025-04-01,1.8,1,19.2,No,0.6
H11117,2025-04-02,4.4,1,17.1,No,1.6
H11117,2025-04-03,2.9,1,19.3,No,1.0
H11117,2025-04-04,3.2,1,16.5,No,1.1
H11117,2025-04-05,2.3,1,19.0,No,0.8
H11117,2025-04-06,2.6,1,17.8,No,0.9
H11117,2025-04-07,2.1,1,16.4,No,0.8
H11118,2025-04-01,20.0,6,19.7,Yes,8.3
H11118,2025-04-02,20.0,6,17.2,Yes,8.2
H11118,2025-04-03,20.0,6,22.2,Yes,8.1
H11118,2025-04-04,19.6,6,18.4,Yes,8.4
H11118,2025-04-05,20.0,6,12.8,Yes,8.1
H11118,2025-04-06,20.0,6,13.9,Yes,8.6
H11118,2025-04-07,20.0,6,15.7,Yes,9.2
H11119,2025-04-01,10.7,3,15.1,Yes,4.9
H11119,2025-04-02,9.9,3,17.9,Yes,4.0
H11119,2025-04-03,6.4,3,16.6,Yes,2.9
H11119,2025-04-04,9.6,3,12.6,Yes,4.5
H11119,2025-04-05,11.1,3,17.4,Yes,4.7
H11119,2025-04-06,10.8,3,16.6,Yes,5.2
H11119,2025-04-07,13.0,3,20.3,Yes,5.3
H11120,2025-04-01,4.3,1,18.4,No,1.4
H11120,2025-04-02,0.9,1,17.1,No,0.3
H11120,2025-04-03,3.4,1,19.8,No,1.3
H11120,2025-04-04,2.2,1,15.5,No,0.7
H11120,2025-04-05,4.1,1,22.5,No,1.3
H11120,2025-04-06,4.2,1,19.5,No,1.6
H11120,2025-04-07,2.6,1,19.1,No,1.0
H11121,2025-04-01,16.1,6,20.4,No,5.0
H11121,2025-04-02,14.5,6,20.5,No,5.1
H11121,2025-04-03,15.9,6,15.9,No,5.5
H11121,2025-04-04,15.1,6,23.2,No,5.5
H11121,2025-04-05,15.5,6,15.6,No,5.6
